23.0225,72.5714
22.982636363636363,72.58401231944335
22.94277272727273,72.59661505468485
22.90290909090909,72.60919863117307
22.863045454545457,72.62175349364787
22.82318181818182,72.63427011576171
22.78331818181818,72.64673900967176
22.743454545454547,72.65915073559353
22.70359090909091,72.67149591130584
22.663727272727275,72.68376522159788
22.623863636363637,72.69594942764894
22.584,72.70803937633104
22.544136363636365,72.72002600942537
22.504272727272728,72.7319003727432
22.464409090909093,72.7436536251419
22.424545454545456,72.75527704742731
22.384681818181818,72.76676205113317
22.344818181818184,72.77810018716899
22.304954545454546,72.78928315432759
22.265090909090908,72.80030280764367
22.225227272727274,72.81115116659517
22.185363636363636,72.82182042313892
22.145500000000002,72.83230294957262
22.105636363636364,72.84259130621548
22.065772727272726,72.85267824889918
22.025909090909092,72.86255673626214
21.986045454545454,72.87221993683968
21.94618181818182,72.88166123594264
21.906318181818182,72.89087424231784
21.866454545454545,72.89985279458348
21.82659090909091,72.90859096743328
21.786727272727273,72.91708307760256
21.74686363636364,72.92532368959091
21.707,72.93330762113534
21.667136363636363,72.94102994842821
21.62727272727273,72.94848601107527
21.58740909090909,72.95567141678818
21.547545454545457,72.96258204580714
21.50768181818182,72.96921405504922
21.46781818181818,72.97556388197805
21.427954545454547,72.9816282481908
21.38809090909091,72.9874041627195
21.348227272727275,72.99288892504252
21.308363636363637,72.99808012780383
21.2685,73.002975659237
21.228636363636365,73.00757370529156
21.188772727272728,73.01187275145959
21.148909090909093,73.01587158430073
21.109045454545456,73.019569292664
21.069181818181818,73.02296526860519
21.029318181818184,73.02605920799913
20.989454545454546,73.0288511108458
20.949590909090908,73.03134128127043
20.909727272727274,73.03353032721716
20.869863636363636,73.035419159837
20.830000000000002,73.03700899257034
20.790136363636364,73.03830133992504
20.75027272727273,73.0392980159516
20.710409090909092,73.04000113241648
20.670545454545454,73.04041309667565
20.63068181818182,73.04053660925076
20.590818181818182,73.04037466110984
20.550954545454545,73.03993053065562
20.51109090909091,73.03920778042453
20.471227272727273,73.03821025349953
20.43136363636364,73.03694206964033
20.3915,73.03540762113533
20.351636363636363,73.0336115683788
20.31177272727273,73.03155883517832
20.27190909090909,73.02925460379691
20.232045454545457,73.02670430973501
20.19218181818182,73.02391363625723
20.15231818181818,73.02088850866991
20.112454545454547,73.01763508835485
20.07259090909091,73.01415976656517
20.032727272727275,73.01046915799009
19.992863636363637,73.00657009409429
19.953,73.0024696162393
19.913136363636365,72.99817496859346
19.873272727272727,72.99369359083761
19.833409090909093,72.98903311067399
19.793545454545455,72.98420133614577
19.753681818181818,72.97920624777507
19.713818181818183,72.97405599052712
19.673954545454546,72.96875886560913
19.634090909090908,72.96332332211159
19.594227272727274,72.95775794850078
19.554363636363636,72.95207146397082
19.5145,72.94627270966437
19.474636363636364,72.94037063977017
19.43477272727273,72.93437431250698
19.394909090909092,72.9282928810028
19.355045454545454,72.92213558407839
19.31518181818182,72.9159117369445
19.275318181818182,72.90963072182231
19.235454545454544,72.90330197849637
19.19559090909091,72.89693499480944
19.155727272727272,72.89053929710909
19.11586363636364,72.88412444065548
19.076,72.8777
